Id,SalePrice
1877,206720.91603421257
1878,211678.38382737152
1879,121486.19659587718
1880,136273.62433882663
1881,226732.71772134257
1882,249848.52684162254
1883,209429.54950219952
1884,225513.3635294072
1885,228235.15725805052
1886,257565.9006321258
1887,202932.04057913856
1888,234167.18952692696
1889,179883.03592519625
1890,140522.98200363247
1891,175883.69513334893
1892,95653.11520412052
1893,152987.3308908115
1894,161013.01517333766
1895,203805.5317636337
1896,120351.08522257837
1897,118282.94497821294
1898,102182.30756259011
1899,105317.08829527698
1900,86166.800754925
1901,162838.85609862208
1902,165675.4989236528
1903,228559.6919877655
1904,143376.45056876726
1905,184721.97250524792
1906,159088.26631088415
1907,222506.1641013755
1908,131148.11810868653
1909,149036.16841803957
1910,149104.4886270787
1911,230773.42741738493
1912,295549.9558247067
1913,121119.9573424044
1914,45556.53249309817
1915,244505.62708031037
1916,84703.40960909752
1917,247321.19298466085
1918,137451.27926275483
1919,179393.75413741684
1920,228166.8810572347
1921,297268.8326782924
1922,241953.57363178767
1923,256020.61920081754
1924,204463.7476384188
1925,257046.5790864732
1926,297637.9919413619
1927,127258.2426883548
1928,179236.78314429312
1929,111842.30764751369
1930,169724.98938814225
1931,144531.28837630898
1932,158152.78441275912
1933,158733.95783029613
1934,202518.77174223843
1935,181122.41378501733
1936,203860.93523875042
1937,207486.7050014641
1938,201163.18767827563
1939,264577.2494713883
1940,188958.76857115352
1941,207402.15492509073
1942,206536.9939943815
1943,193450.42792817252
1944,268255.8144887001
1945,285536.19654838135
1946,182726.43999826233
1947,258977.4179606645
1948,186065.4721328374
1949,242140.881025807
1950,168499.98182961624
1951,267111.8394685667
1952,227923.2538439436
1953,157831.17533179675
1954,236905.3558602212
1955,147247.99414058565
1956,294508.17020530277
1957,196915.957062972
1958,268242.3642412096
1959,183832.61904930533
1960,126977.62803451461
1961,105483.8491518274
1962,120074.7584163025
1963,119307.25603291974
1964,136622.9472737338
1965,146584.77356836176
1966,143159.23174813413
1967,233211.22955284477
1968,328286.4444520164
1969,295351.6499802831
1970,330980.9879173017
1971,330871.59455810743
1972,298301.14395303885
1973,249243.39197667502
1974,270413.5877783885
1975,370331.76384006673
1976,246057.9482158767
1977,314062.36731522065
1978,323622.6119080053
1979,284051.81248003617
1980,219462.0397862962
1981,269550.37187053193
1982,214084.68286329112
1983,214084.68286329112
1984,214255.12030668673
1985,223363.9042192849
1986,243253.48965162016
1987,197487.04098161613
1988,202574.62693305314
1989,213478.45978078712
1990,228678.6386765847
1991,217420.937326235
1992,236658.7604514535
1993,178395.5143667406
1994,256960.92696649185
1995,206323.95225276868
1996,271170.19502930157
1997,260698.42959256098
1998,282678.980807784
1999,257342.77924775123
2000,280062.4071258856
2001,247015.27069089422
2002,232163.3883212374
2003,246645.8604076591
2004,240257.45879565692
2005,211735.42928567925
2006,201572.34630534681
2007,241174.55505500524
2008,201181.4682944126
2009,213338.8089217581
2010,216910.67440369143
2011,179744.25535647385
2012,177390.27942863037
2013,190521.0015847853
2014,203936.43197960942
2015,199594.11839285563
2016,208799.55522857327
2017,206357.0313280709
2018,113280.21889168909
2019,96949.31301072962
2020,106360.85770036513
2021,97757.03813288338
2022,185187.68878142862
2023,159165.0266518111
2024,293137.59013909125
2025,325494.97699604975
2026,212790.3774077308
2027,170389.00782530918
2028,191659.67513387022
2029,185711.0433150751
2030,237663.3854396632
2031,218841.09848757857
2032,213264.50133089675
2033,226959.6144762654
2034,166195.97337300773
2035,220892.54085619142
2036,200616.03123864438
2037,202380.02655807533
2038,303080.7158879719
2039,203970.078277451
2040,337971.0564961836
2041,212817.43924779235
2042,224596.75938867987
2043,162445.7990733646
2044,203462.8200450684
2045,190453.68339115707
2046,186165.35365587473
2047,141129.0076569391
2048,107619.4527337139
2049,172231.66104186885
2050,167288.62591908965
2051,132973.95933414926
2052,127135.90074483771
2053,132384.87605763925
2054,82256.1780838375
2055,175071.23869625363
2056,153049.2952094113
2057,109685.41690211487
2058,208049.1554245851
2059,135144.26138623105
2060,190877.946467211
2061,179555.87516861456
2062,121841.33616779442
2063,106351.81307129865
2064,129093.58382217935
2065,120723.17260061041
2066,209316.7637362841
2067,189953.47883774084
2068,190473.52996524563
2069,113855.94194351532
2070,85771.34425323829
2071,67837.9057937488
2072,134595.79808964208
2073,125298.05795308575
2074,153286.33441306767
2075,124067.86193337222
2076,107243.98362579383
2077,145781.39316704194
2078,121688.53508467367
2079,121774.65665508644
2080,117183.41278181318
2081,111373.93586167018
2082,175697.02113954513
2083,162090.85398015007
2084,99061.77802025969
2085,132855.98697761516
2086,180582.2781648219
2087,132250.34550713655
2088,108817.37979057757
2089,67507.324137107
2090,91965.54704459873
2091,123808.47090098797
2092,184589.35631074733
2093,160129.47235487634
2094,96506.53882600018
2095,142719.33576909406
2096,73473.83424267406
2097,45280.895401591435
2098,138848.13827372552
2099,56588.68552752375
2100,141092.45003859978
2101,112282.35014900775
2102,113806.25753721688
2103,69640.78948548133
2104,208861.09015146666
2105,113524.3356244599
2106,94770.28751853039
2107,174886.8979586654
2108,128326.77544630924
2109,139492.62465445837
2110,118061.30226509855
2111,175460.20634500845
2112,160353.60779301962
2113,110468.23996780044
2114,78309.2800293495
2115,154909.78655706695
2116,91261.1533930474
2117,125986.82827409031
2118,144312.8762726183
2119,86605.30093119829
2120,83959.26592332078
2121,99593.24418067909
2122,105740.08173283702
2123,116506.02948342054
2124,176191.68906474346
2125,152383.4888858297
2126,134400.43249668204
2127,136056.70553287258
2128,120891.6015549195
2129,88928.82982265437
2130,135025.76918890164
2131,124388.26410219423
2132,117960.73065390578
2133,103432.44543570117
2134,97681.92072813679
2135,79076.03954102192
2136,110155.49272942846
2137,112413.33116356423
2138,129959.53695733217
2139,146640.16780957975
2140,123265.23266754928
2141,136473.64817335363
2142,132567.88640566706
2143,165694.81706137257
2144,100489.70375527628
2145,115430.174308046
2146,165283.36367815174
2147,206736.17626193142
2148,143357.9278681504
2149,110726.37732011359
2150,205876.89375199773
2151,112048.95711020892
2152,179305.54668147746
2153,173542.5291257461
2154,123348.0829884645
2155,134333.35999963898
2156,299986.16949538956
2157,225343.8629205234
2158,249330.3966534664
2159,256221.90494082985
2160,176929.04756862065
2161,235214.24248994957
2162,314629.12133933813
2163,259947.71767166932
2164,208756.63529339223
2165,216805.1342129591
2166,141718.410105492
2167,193266.91645857086
2168,212346.86513564456
2169,199767.1287852642
2170,220676.7077396314
2171,150451.94253795058
2172,134686.30504101608
2173,211510.90925123636
2174,270582.8653026193
2175,249847.42735723616
2176,248930.0059473163
2177,267948.79045860306
2178,218060.2608996129
2179,157724.78723055916
2180,275951.6155772719
2181,208059.19856765284
2182,225326.22962450585
2183,200831.5800488987
2184,133817.5372618104
2185,137014.17138849501
2186,144904.90153364744
2187,146349.2558505251
2188,153533.15961558442
2189,453629.3211777094
2190,146727.47720940388
2191,147186.43474270846
2192,95008.81899408041
2193,103835.232566891
2194,106026.47024757089
2195,116594.73066162132
2196,135123.1374723115
2197,105371.96450338908
2198,154042.6778876884
2199,166914.61385816638
2200,121287.43980151089
2201,91864.49130526558
2202,126401.9652876847
2203,116373.14344614232
2204,172125.1779173701
2205,127219.67468141718
2206,132682.68102906016
2207,164790.57876328845
2208,224276.76151533588
2209,232435.9169625959
2210,131228.55964513612
2211,90075.15361549729
2212,92819.82384342537
2213,86601.57155277999
2214,184845.23502847762
2215,93006.50188660296
2216,186876.00819153758
2217,90620.02221103222
2218,100670.79656633432
2219,77715.19649055204
2220,47072.956421684474
2221,244505.62708031037
2222,241604.8194268865
2223,281619.7092713234
2224,225424.79592056782
2225,194324.41838156804
2226,225203.9202464535
2227,213800.59351096023
2228,231320.3713463
2229,223348.56213688478
2230,185574.81921423227
2231,205595.62739323196
2232,212132.27281799563
2233,174781.69477737183
2234,212268.17892949842
2235,229491.39519476634
2236,249569.55109531782
2237,275361.96879943507
2238,217609.1565339521
2239,183072.7761845067
2240,177557.74747595564
2241,147039.07758192206
2242,132607.88387097628
2243,146679.1673870748
2244,121730.2657446342
2245,134867.17400910798
2246,148017.55113384686
2247,114351.24946813704
2248,123232.54832007503
2249,117327.45161766885
2250,127425.02370431321
2251,151847.4540150431
2252,200877.3870083571
2253,178494.39542163955
2254,208159.7254282313
2255,214177.7176113443
2256,184316.64528199728
2257,226074.46979330387
2258,167224.7612075454
2259,201076.60092591099
2260,140847.5128736219
2261,173449.4083304403
2262,205853.89267074363
2263,293996.58497066726
2264,328904.6228275802
2265,197621.03547985945
2266,246604.10317139514
2267,346171.8705208786
2268,291565.0401997366
2269,167384.19799966644
2270,168289.4146592205
2271,216951.02242824412
2272,212200.75442490028
2273,160255.2436585452
2274,188938.6521864324
2275,172650.49518303294
2276,163904.86633306206
2277,196584.1943373105
2278,180560.8723852178
2279,110637.96073544165
2280,121146.72709469916
2281,203036.76864791103
2282,203267.06598652154
2283,117215.56220038119
2284,119191.96721225395
2285,143918.4695901007
2286,115322.5638814522
2287,259524.91860139347
2288,244923.01102101034
2289,315390.8694006831
2290,340652.75751291285
2291,301102.0295717574
2292,305354.189705611
2293,352017.29575985856
2294,326872.0204857532
2295,336572.3530352744
2296,283270.1865955258
2297,259494.56961483555
2298,258521.41837078542
2299,333698.23576358147
2300,286032.34984534513
2301,235316.73964380915
2302,233651.16442999267
2303,245776.30567762372
2304,242596.05236938223
2305,221088.7198464868
2306,221089.82178534218
2307,215564.06182317715
2308,237932.80997155258
2309,241526.7311522211
2310,211982.65418427018
2311,217140.35900588823
2312,200514.00972350012
2313,194662.92126166564
2314,185384.13587138336
2315,195234.48630588502
2316,210611.6163740249
2317,196404.34998390777
2318,192110.52020642627
2319,191883.59599683783
2320,187739.93383452413
2321,243712.6562647021
2322,204698.70397401392
2323,186898.5195393453
2324,189603.86339894147
2325,219821.40991990175
2326,186329.51287061535
2327,220323.5165030714
2328,224422.14171629352
2329,213283.79577976302
2330,209314.22858928423
2331,298604.71192772384
2332,344191.3958116539
2333,294249.99333292805
2334,262776.9391870657
2335,247419.02326883725
2336,280341.4683631342
2337,197045.6637941387
2338,223182.43185947044
2339,225569.98573608906
2340,309393.3826525535
2341,220018.00210995786
2342,224181.43621715344
2343,220116.1185644071
2344,244132.72492922493
2345,241818.57603758038
2346,197601.8476894179
2347,196566.65260702535
2348,231001.31712059118
2349,208733.85830960213
2350,242298.1111923086
2351,245542.56821872084
2352,252340.5448489671
2353,279372.30735176057
2354,168799.00683907885
2355,168944.44422325492
2356,168176.01139041153
2357,218217.4518700135
2358,218537.09418690717
2359,158000.4766998028
2360,131805.23032183223
2361,123341.11913625919
2362,289122.5787445975
2363,148315.6919575932
2364,150614.96572119812
2365,215496.97418990056
2366,185406.7634850326
2367,233897.22612315766
2368,208925.1475299371
2369,232997.33429258736
2370,181679.05401351862
2371,179161.63989710505
2372,187268.98315844452
2373,254394.5340035318
2374,281427.8547844838
2375,236861.23835944966
2376,304940.7710646263
2377,338117.86818211246
2378,148499.85469989874
2379,248363.9419314654
2380,134692.19313150016
2381,160323.22918974748
2382,209703.31395169883
2383,233853.46274541365
2384,249841.72359635634
2385,133935.39114840096
2386,127033.93972196197
2387,130598.38748537353
2388,175529.1843302315
2389,139796.1468392613
2390,161213.79142208584
2391,108706.03874456906
2392,99889.05044731125
2393,145363.00510051753
2394,121372.97071017837
2395,185405.2752771764
2396,170716.8429436423
2397,199740.69803267415
2398,99129.00232776883
2399,72216.07757555903
2400,63499.787536432734
2401,104369.71504522278
2402,148972.7573459989
2403,180628.1635059989
2404,155394.06656972668
2405,148195.79743572208
2406,115533.41840444854
2407,113542.38610773091
2408,125745.74705229048
2409,134191.37594240624
2410,190804.77257166174
2411,119331.06190293166
2412,167538.4170569065
2413,133830.80622753943
2414,130529.90882504173
2415,171471.03191155917
2416,118601.43965909793
2417,115225.85701273475
2418,99899.25137735647
2419,145210.61500210408
2420,98938.90969426604
2421,186986.9766342705
2422,123337.64556925045
2423,108425.157223135
2424,142945.4818010833
2425,282729.06131699006
2426,141578.92589594494
2427,97597.16901741317
2428,157678.15397220128
2429,100082.59957273304
2430,113518.53329172195
2431,135289.7352769638
2432,120281.56430492015
2433,134477.74723495636
2434,144976.24390096497
2435,160794.903028114
2436,113218.93941720668
2437,115227.31511175423
2438,110378.41022811807
2439,94850.98650141293
2440,106992.81293657958
2441,92306.08645235049
2442,88261.74825847242
2443,120417.47475762968
2444,86675.43321146443
2445,66643.10640615108
2446,122978.06475235382
2447,140135.3974159821
2448,136165.52766151377
2449,77620.09202916501
2450,126630.9460193743
2451,107660.54306537821
2452,189872.8287789009
2453,123189.39798300294
2454,189697.75810036715
2455,123954.46175802429
2456,141898.11349261436
2457,110786.61604114715
2458,103758.16352289147
2459,96984.70005380153
2460,126168.38803889579
2461,107644.06325463066
2462,125546.01441717148
2463,124349.82190320175
2464,180022.06013474707
2465,110239.8180944298
2466,98930.68167870864
2467,106266.68211168237
2468,80091.52288438822
2469,98562.71440815716
2470,224452.71384100197
2471,179629.72451174748
2472,186822.45739944978
2473,128752.2098432933
2474,100072.52242444991
2475,219040.52833819482
2476,123814.13072271342
2477,121084.30475702067
2478,193089.81608834816
2479,119480.28170189005
2480,120647.36628159089
2481,128765.40534702851
2482,129524.88104173145
2483,107296.77172472561
2484,129859.55827234383
2485,111884.84509926755
2486,160430.7566494434
2487,248954.66976443632
2488,135499.65766303544
2489,148246.39812505455
2490,138734.93111733627
2491,98962.32580597373
2492,204993.2009378844
2493,148878.74291271833
2494,191750.5244233294
2495,146537.81173468474
2496,260878.51677670702
2497,165044.3849101297
2498,97688.15323748183
2499,105406.82603030908
2500,152970.79878705298
2501,136118.8375316048
2502,140125.31751952623
2503,97294.77508952701
2504,205379.99541908223
2505,233320.21932557225
2506,239326.28795356
2507,301142.18317269674
2508,239908.66263867752
2509,226715.13543432648
2510,220579.09173999238
2511,205345.43355059111
2512,224426.03119041328
2513,217921.1754627491
2514,274603.97926140274
2515,152792.60598426964
2516,164327.20451642293
2517,140990.0285220244
2518,164608.943078554
2519,230080.4117850787
2520,215536.0725492416
2521,211083.7946065315
2522,227162.6528369682
2523,113972.9585467549
2524,133681.5390777823
2525,133280.30269748298
2526,132119.73276329855
2527,120620.07068492961
2528,111933.66391017148
2529,106168.70612104982
2530,107453.27920267382
2531,236911.9018491099
2532,237559.28317866032
2533,214971.59312895336
2534,222469.24249636242
2535,280020.0164576599
2536,247234.9846041298
2537,227686.09813247132
2538,194129.40627134498
2539,191968.33861094317
2540,195615.81011286913
2541,194609.77921728813
2542,194006.16570380377
2543,124952.26047706348
2544,138334.08040297986
2545,121537.57261385489
2546,151149.9949296969
2547,139969.8308802389
2548,228692.35220411303
2549,181025.62785611046
2550,716218.294093674
2551,175883.69513334893
2552,118802.24738676683
2553,147206.82061153464
2554,118613.3826479516
2555,71172.35598447849
2556,93824.10211699386
2557,91689.74703028146
2558,203203.90813934803
2559,135592.8687312589
2560,126277.94691001275
2561,95452.61222161748
2562,118234.62560366001
2563,114705.61297713383
2564,134180.13116060244
2565,161124.0420172431
2566,147280.22010090435
2567,115582.77441384923
2568,191799.22837546887
2569,192678.7897795795
2570,132693.24743438303
2571,218682.74511160655
2572,168269.6660792639
2573,219130.35793602723
2574,364546.8562666557
2575,107435.65722425631
2576,133348.5926572741
2577,151823.1255257316
2578,72680.42828831659
2579,84561.35398313054
2580,139761.73606626014
2581,121853.71520844358
2582,102665.97463290696
2583,241886.91784564336
2584,183596.76264790795
2585,200241.22233216534
2586,230996.75806947355
2587,200529.31284896377
2588,111102.3370894643
2589,145741.29944563797
2590,209791.1948200725
2591,257104.84093159437
2592,242434.41285404144
2593,241143.5983201668
2594,167658.62743759505
2595,201552.55973074655
2596,281074.55437484966
2597,210154.41482094117
2598,268507.99047468137
2599,265425.5881272594
2600,283745.3997477917
2601,180917.3492022527
2602,111758.42256982764
2603,114428.71225034329
2604,109987.05191856297
2605,120379.99619302712
2606,160030.21038294048
2607,177239.1407749611
2608,225042.27498948295
2609,158919.65780536085
2610,115302.94078837615
2611,199506.58852355252
2612,153340.0118823552
2613,126061.77633150225
2614,121242.10094570578
2615,160197.1986740306
2616,130779.74146087328
2617,214143.09644900914
2618,203645.39089862932
2619,235400.83220558264
2620,187046.9698490305
2621,204017.9601080874
2622,213237.26803052262
2623,237293.0372321515
2624,298561.6854277593
2625,322594.25644463324
2626,165190.50373868155
2627,174913.22940823296
2628,348912.58406083146
2629,363065.3823188876
2630,292493.67250951775
2631,337984.40367669845
2632,324720.90071201464
2633,262570.17720314395
2634,288196.40740933735
2635,161047.45862976578
2636,195274.6117422043
2637,154999.95614416292
2638,275997.1273102737
2639,217232.13295441656
2640,141762.21712695924
2641,106453.29386840947
2642,211187.3249997592
2643,117521.35023277486
2644,152865.88584583136
2645,109934.64727408951
2646,115915.56114558037
2647,116043.09728761204
2648,143861.89873010642
2649,167877.36733925412
2650,142138.83439742005
2651,160742.0791835494
2652,325341.6882079835
2653,250016.64697996317
2654,237171.72806083923
2655,284208.7805600567
2656,265725.4259411341
2657,278964.52472966746
2658,280547.7631191069
2659,278095.62467843085
2660,291205.41797004174
2661,269894.38203333504
2662,273075.4364763885
2663,263369.6175309629
2664,239062.00770400884
2665,273304.49092783267
2666,251994.47801956045
2667,196383.90647729277
2668,200618.9003560776
2669,196981.21694529383
2670,270571.96124021756
2671,199977.57194219227
2672,214916.62242088583
2673,223592.1960973991
2674,239505.42579875654
2675,188065.97143714875
2676,205898.81115620933
2677,241524.1613007181
2678,263920.3447480246
2679,240193.0013772482
2680,267698.22315190197
2681,322202.24711266486
2682,301417.42192163854
2683,396744.94674595725
2684,279428.5095545219
2685,327327.3319301845
2686,252991.91813649284
2687,257334.92009211704
2688,222245.1186989739
2689,203057.05417096498
2690,355336.4091382779
2691,216445.47273707343
2692,168072.83476565313
2693,204389.26788424375
2694,174605.96302997787
2695,219704.2165309016
2696,204284.82497062883
2697,222363.12788708578
2698,206450.8344944704
2699,202132.11307481793
2700,181878.2528767574
2701,161805.71664618747
2702,117740.20598397148
2703,197386.2397082334
2704,162080.39172892692
2705,115161.23245907319
2706,108579.665750443
2707,124356.93840314937
2708,121895.23683878803
2709,110036.33872811962
2710,116496.253868317
2711,322740.8120026018
2712,331253.60148575343
2713,201487.17923148721
2714,157752.16088712937
2715,193719.5255697493
2716,152070.0537628138
2717,202628.76920968154
2718,218357.45188872493
2719,170440.713795332
2720,167509.02138975752
2721,130672.02685365896
2722,171719.56905296282
2723,130250.44049864239
2724,112143.61976869544
2725,128993.21906625386
2726,140298.96428555716
2727,191980.34514427977
2728,183471.00824438455
2729,135482.15363930608
2730,147273.07855945826
2731,81090.45314404252
2732,124603.96157504455
2733,173975.38042614004
2734,202369.68087735842
